"縣市鄉鎮","物資存放點","主/次分類","條碼號","品名","最小單位規格","庫存數量","單位","保存期限"
" 屏東縣   牡丹鄉 "," 旭海村活動中心倉庫 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 30 "," 顆 "," 1020501 "
" 屏東縣   牡丹鄉 "," 牡丹村活動中心倉庫 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 59 "," 顆 "," 1010501 "
" 新北市   永和區 "," 新部、河堤、項溪、上溪里辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 1 "," 顆 "," 1071231 "
" 新北市   烏來區 "," 信賢活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 24 "," 顆 "," 1011231 "
" 新北市   雙溪區 "," 長源社區活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 12 "," 顆 "," 1121231 "
" 新北市   八里區 "," 大崁活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 140 "," 顆 "," 1050229 "
" 新北市   泰山區 "," 泰山區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 80 "," 顆 "," 1051130 "
" 高雄市   鳥松區 "," 鳥松區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 40 "," 顆 "," 1051101 "
" 新竹縣   尖石鄉 "," 秀巒村鎮西堡教會 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 1 "," 顆 "," 1041205 "
" 新北市   深坑區 "," 深坑區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 40 "," 顆 "," 1120817 "
" 臺中市   北屯區 "," 北屯區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 60 "," 顆 "," 1051130 "
" 雲林縣   東勢鄉 "," 九九五金行 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 200 "," 顆 "," 1031231 "
" 新竹縣   尖石鄉 "," 石磊國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 1 "," 顆 "," 1041205 "
" 新北市   中和區 "," 中和區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 200 "," 顆 "," 1130228 "
" 屏東縣   春日鄉 "," 七佳老人文康中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 50 "," 顆 "," 1071130 "
" 新北市   瑞芳區 "," 瑞芳區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 200 "," 顆 "," 1060601 "
" 新北市   坪林區 "," 新北市坪林區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 24 "," 顆 "," 1060901 "
" 屏東縣   春日鄉 "," 春日鄉立圖書館 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 60 "," 顆 "," 1071130 "
" 臺北市   士林區 "," 臺北市士林區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 88 "," 顆 "," 1070301 "
" 臺北市   萬華區 "," 台北市萬華區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 199 "," 顆 "," 1060301 "
" 新北市   三重區 "," 新北市三重區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 20 "," 顆 "," 1050228 "
" 臺北市   中正區 "," 臺北市中正區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 422 "," 顆 "," 1050515 "
" 臺東縣   東河鄉 "," 泰源國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 4 "," 顆 "," 1050229 "
" 新北市   林口區 "," 南勢國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 24 "," 顆 "," 1050531 "
" 臺東縣   東河鄉 "," 都蘭國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 10 "," 顆 "," 1050229 "
" 新竹縣   尖石鄉 "," 梅花長老教會 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 1 "," 顆 "," 1041205 "
" 新北市   汐止區 "," 汐止區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 100 "," 顆 "," 1051101 "
" 臺南市   歸仁區 "," 臺南市歸仁區美學館 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 24 "," 顆 "," 1121231 "
" 新竹縣   尖石鄉 "," 秀巒村集會所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 1 "," 顆 "," 1041205 "
" 新北市   八里區 "," 大崁活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 34 "," 顆 "," 1060825 "
" 新北市   土城區 "," 土城區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 60 "," 顆 "," 1060801 "
" 新北市   板橋區 "," 板橋區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 54 "," 顆 "," 1131201 "
" 臺北市   士林區 "," 臺北市士林區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 60 "," 顆 "," 1090201 "
" 新竹縣   新豐鄉 "," 新豐鄉上坑社區活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 9990101 "
" 臺南市   楠西區 "," 臺南市楠西區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 20 "," 顆 "," 1070530 "
" 屏東縣   獅子鄉 "," 草埔村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 1070201 "
" 新竹縣   關西鎮 "," 關西鎮公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 40 "," 顆 "," 1031231 "
" 新北市   永和區 "," 民權社區活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 1 "," 顆 "," 1071231 "
" 臺北市   南港區 "," 臺北市南港區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 210 "," 顆 "," 1050331 "
" 新北市   林口區 "," 林口區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 124 "," 顆 "," 1050531 "
" 新北市   烏來區 "," 信賢活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 24 "," 顆 "," 1090229 "
" 彰化縣   北斗鎮 "," 北斗鎮公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 7 "," 顆 "," 1050531 "
" 臺東縣   池上鄉 "," 池上鄉公墓 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 100 "," 顆 "," 1100101 "
" 新北市   中和區 "," 中和區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 170 "," 顆 "," 1050211 "
" 臺北市   萬華區 "," 台北市萬華區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 50 "," 顆 "," 1080228 "
" 屏東縣   獅子鄉 "," 內文村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 1070201 "
" 臺南市   楠西區 "," 臺南市楠西區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 40 "," 顆 "," 1110731 "
" 臺南市   楠西區 "," 臺南市楠西區大智山玄空法寺 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 12 "," 顆 "," 1051031 "
" 新竹縣   竹東鎮 "," 新竹縣竹東鎮公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 26 "," 顆 "," 1030831 "
" 新竹縣   竹北市 "," 竹北市公所災民救濟物資儲存室 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 18 "," 顆 "," 1020930 "
" 高雄市   橋頭區 "," 橋頭區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 1134 "," 顆 "," 1010430 "
" 高雄市   甲仙區 "," 大田老人活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 108 "," 顆 "," 1050101 "
" 臺南市   官田區 "," 臺南市官田區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 120 "," 顆 "," 1061231 "
" 新北市   三峽區 "," 大埔國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 52 "," 顆 "," 1050101 "
" 苗栗縣   大湖鄉 "," 大湖鄉老人文康中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 30 "," 顆 "," 1041031 "
" 屏東縣   獅子鄉 "," 丹路村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 1061101 "
" 屏東縣   獅子鄉 "," 丹路村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 1070201 "
" 屏東縣   獅子鄉 "," 竹坑村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 1070201 "
" 屏東縣   獅子鄉 "," 內獅村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 1061101 "
" 新竹縣   尖石鄉 "," 錦屏村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 80 "," 顆 "," 1060205 "
" 臺北市   大同區 "," 台北市大同區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 9991231 "
" 新竹縣   關西鎮 "," 錦山托兒所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 30 "," 顆 "," 1031231 "
" 臺北市   大同區 "," 台北市大同區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 20 "," 顆 "," 1070301 "
" 屏東縣   竹田鄉 "," 竹田鄉公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 100 "," 顆 "," 1011231 "
" 屏東縣   牡丹鄉 "," 東源村活動中心倉庫 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 49 "," 顆 "," 1020501 "
" 新北市   新店區 "," 雙城活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 44 "," 顆 ","  "
" 新北市   鶯歌區 "," 南靖里活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 62 "," 顆 "," 1031227 "
" 新竹縣   寶山鄉 "," 寶山鄉老人文康中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 12 "," 顆 "," 1021231 "
" 新竹縣   關西鎮 "," 玉山國小禮堂 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 30 "," 顆 "," 1031231 "
" 金門縣   金湖鎮 "," 金湖鎮公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 52 "," 顆 "," 1031231 "
" 高雄市   鳥松區 "," 鳥松老人活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 40 "," 顆 "," 1051101 "
" 新北市   三峽區 "," 三峽區公所倉庫 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 58 "," 顆 "," 1050101 "
" 高雄市   桃源區 "," 桃源區拉芙蘭里-拉芙蘭社區活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 4 "," 顆 "," 1020513 "
" 新竹縣   新豐鄉 "," 新豐鄉老人文康活動中心新豐鄉老人會館 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 10 "," 顆 "," 1060301 "
" 新北市   新莊區 "," 牡丹心活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 450 "," 顆 ","  "
" 新北市   樹林區 "," 樹林區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 60 "," 顆 "," 1060316 "
" 臺南市   將軍區 "," 臺南市將軍區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 480 "," 顆 "," 1061130 "
" 屏東縣   獅子鄉 "," 獅子村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 18 "," 顆 "," 1061201 "
" 新竹縣   關西鎮 "," 太平國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 30 "," 顆 "," 1031231 "
" 彰化縣   大村鄉 "," 大村鄉公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 10 "," 顆 "," 1060101 "
" 新北市   烏來區 "," 福山活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 20 "," 顆 "," 1011231 "
" 雲林縣   大埤鄉 "," 大埤鄉農會生鮮超市----已轉讓 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 30 "," 顆 "," 1031231 "
" 新北市   林口區 "," 嘉寶國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 24 "," 顆 "," 1050531 "
" 高雄市   大樹區 "," 大樹區原大樹鄉代表會 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 528 "," 顆 "," 1051030 "
" 新竹縣   關西鎮 "," 錦山托兒所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 28 "," 顆 "," 1040520 "
" 彰化縣   永靖鄉 "," 老人文康中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 18 "," 顆 "," 1041231 "
" 臺南市   下營區 "," 臺南市下營區公所倉庫 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 60 "," 顆 "," 1051231 "
" 新北市   林口區 "," 瑞平國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 24 "," 顆 "," 1050531 "
" 新竹縣   峨眉鄉 "," 峨眉鄉老人文康中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 20 "," 顆 "," 1051120 "
" 新竹縣   尖石鄉 "," 玉峰村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 1 "," 顆 "," 1041205 "
" 臺北市   大同區 "," 台北市大同區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 24 "," 顆 "," 1050731 "
" 臺北市   大同區 "," 台北市大同區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 8 "," 顆 "," 1070228 "
" 新北市   三峽區 "," 大埔國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 22 "," 顆 "," 1050501 "
" 新北市   三芝區 "," 三芝區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 30 "," 顆 "," 1040305 "
" 新北市   雙溪區 "," 雙溪區公有市場 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 8 "," 顆 "," 1060228 "
" 新北市   坪林區 "," 新北市坪林區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 20 "," 顆 "," 1061001 "
" 苗栗縣   大湖鄉 "," 大湖鄉老人文康中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 48 "," 顆 "," 1060228 "
" 屏東縣   獅子鄉 "," 南世村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 1070201 "
" 新竹縣   新埔鎮 "," 新埔鎮公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 20 "," 顆 "," 1011231 "
" 屏東縣   牡丹鄉 "," 高士國小 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 49 "," 顆 "," 1020501 "
" 新北市   土城區 "," 土城區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 240 "," 顆 "," 1050228 "
" 雲林縣   東勢鄉 "," 九九五金行 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 200 "," 顆 "," 1060416 "
" 屏東縣   獅子鄉 "," 內文村辦公處 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 16 "," 顆 "," 1061101 "
" 臺南市   鹽水區 "," 臺南市鹽水區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 680 "," 顆 "," 1061231 "
" 新北市   三峽區 "," 竹崙市民活動中心 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 36 "," 顆 "," 1050101 "
" 基隆市   中山區 "," 基隆市中山區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 200 "," 顆 "," 1140511 "
" 屏東縣   春日鄉 "," 士文聚會所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 80 "," 顆 "," 1071130 "
" 高雄市   前金區 "," 前金區公所 "," 日用品類 / 照明及其他 "," 4044310 --"," 電池 "," 1顆／顆 "," 6 "," 顆 "," 1061231 "
" 南投縣   信義鄉 "," 望美村辦公處旁＜貨櫃＞ "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 2 "," 個 "," 1060805 "
" 臺南市   東山區 "," 臺南市東山區代表會 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 1 "," 個 ","  "
" 新竹縣   五峰鄉 "," 花園村辦公處 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 9 "," 個 ","  "
" 新竹縣   新埔鎮 "," 新埔鎮公所 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 1 "," 個 ","  "
" 彰化縣   芳苑鄉 "," 芳苑老人文康中心 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 2 "," 個 ","  "
" 新北市   三峽區 "," 建安國小 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 2 "," 個 ","  "
" 新北市   深坑區 "," 深坑區公所 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 3 "," 個 ","  "
" 新北市   土城區 "," 頂埔市民活動中心 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 1 "," 個 "," 1060709 "
" 嘉義縣   番路鄉 "," 前村長宅 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 10 "," 個 "," 1080606 "
" 新竹縣   尖石鄉 "," 秀巒村集會所 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 4 "," 個 ","  "
" 新竹縣   尖石鄉 "," 秀巒村鎮西堡教會 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 2 "," 個 ","  "
" 新竹縣   尖石鄉 "," 養老真耶穌教會 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 2 "," 個 ","  "
" 新北市   萬里區 "," 萬里區公所 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 1 "," 個 ","  "
" 桃園市   楊梅區 "," 楊梅區公所 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 2 "," 個 ","  "
" 臺東縣   卑南鄉 "," 嘉豐村活動中心 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 2 "," 個 ","  "
" 屏東縣   獅子鄉 "," 內獅村辦公處 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 1 "," 個 "," 1071201 "
" 屏東縣   獅子鄉 "," 竹坑村辦公處 "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 1 "," 個 "," 1071201 "
" 嘉義縣   番路鄉 "," 鄰長宅（近福安宮） "," 日用品類 / 照明及其他 "," 4044320 --"," 急救箱 "," 1個／個 "," 5 "," 個 "," 1070413 "
